-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 01/01/2024 in LST
Location: latitude  26.7578   longitude 40.9869 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1157.45 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2M_MAX,T2M_MIN,RH2M,PS,WS10M,WS10M_MAX,WD10M,PRECTOTCORR
2002,10,7,26.34,-2.25,34.42,18.94,15.94,88.9,4.5,8.03,135.8,0.0
2002,10,8,25.74,-1.47,33.88,18.66,17.65,88.88,4.72,6.99,142.3,0.0
2002,10,9,25.44,-2.71,33.53,18.05,16.67,88.87,3.97,6.27,151.1,0.0
2002,10,10,25.71,-3.93,33.59,17.45,14.67,88.92,2.97,5.05,145.0,0.0
2002,10,11,25.48,-4.08,33.53,18.14,14.61,88.9,2.73,4.35,105.0,0.0
2002,10,12,24.9,-3.04,32.77,18.34,16.4,88.72,4.39,6.36,35.1,0.0
2002,10,13,24.37,-1.88,32.02,17.36,18.76,88.65,4.2,5.81,39.5,0.0
2002,10,14,24.88,-1.84,32.92,18.0,18.05,88.61,3.79,5.27,141.6,0.0
2002,10,15,25.09,-4.06,34.07,16.78,15.04,88.56,5.66,8.77,186.2,0.0
2002,10,16,25.64,0.06,33.73,17.73,18.96,88.45,4.5,7.1,205.6,0.9
2002,10,17,25.05,5.64,32.53,17.97,30.77,88.36,4.03,7.55,239.8,0.68
2002,10,18,23.54,1.61,31.96,17.47,26.13,88.35,4.55,9.05,238.0,0.0
2002,10,19,22.8,-0.01,31.91,15.48,23.57,88.4,4.04,7.28,258.3,0.0
2002,10,20,23.63,0.32,31.97,15.21,22.7,88.44,3.54,6.38,243.9,0.0
2002,10,21,22.91,-2.45,31.16,16.13,19.49,88.42,3.39,5.11,299.7,0.0
2002,10,22,22.06,-1.68,30.9,13.96,21.78,88.59,3.85,5.52,92.2,0.0
2002,10,23,22.61,0.63,31.53,15.3,24.98,88.62,4.37,6.9,111.4,0.0
2002,10,24,23.49,1.08,32.65,16.44,26.83,88.57,5.62,9.88,162.3,0.0
2002,10,25,23.4,-0.96,32.08,16.63,23.39,88.72,5.53,10.88,181.0,0.0
2002,10,26,23.24,-2.65,31.82,15.86,18.96,88.86,5.43,10.22,185.3,0.0
2002,10,27,23.25,-0.41,30.94,16.16,21.86,88.83,5.31,8.42,184.4,0.0
2002,10,28,23.58,-0.8,31.3,16.6,20.8,88.6,4.82,7.19,181.7,0.0
2002,10,29,22.19,3.44,30.09,15.73,32.97,88.42,5.27,9.21,212.5,0.74
2002,10,30,22.5,7.43,29.67,15.95,42.48,88.37,3.23,5.8,228.7,0.89
2002,10,31,19.97,10.11,23.11,17.21,54.03,88.56,5.41,9.41,213.9,0.44
2002,11,1,20.09,8.3,26.07,13.39,52.02,88.58,3.53,5.99,208.9,0.0
2002,11,2,18.1,9.27,23.5,12.74,57.81,88.72,4.9,6.84,91.9,0.87
2002,11,3,17.11,9.66,21.17,13.13,62.99,88.76,6.0,9.42,115.6,3.92
2002,11,4,19.82,9.12,27.7,12.12,53.47,88.72,5.46,7.85,151.3,0.0
2002,11,5,20.71,2.84,29.47,14.65,34.01,88.65,4.29,8.38,247.6,0.0
2002,11,6,16.45,3.42,24.06,11.03,45.06,88.82,5.18,7.62,334.8,0.0
2002,11,7,15.33,3.72,24.06,8.26,51.1,88.93,3.26,5.15,67.6,0.0
2002,11,8,17.65,2.75,26.32,9.54,40.12,88.92,2.96,5.42,146.5,0.01
2002,11,9,19.12,0.03,27.83,13.67,29.87,89.0,2.54,4.57,73.6,0.0
2002,11,10,18.73,-2.75,28.6,11.09,25.19,88.87,4.09,6.07,166.8,0.0
2002,11,11,20.64,-2.83,31.0,12.61,21.94,88.68,4.76,7.07,201.4,0.0
2002,11,12,19.68,1.17,28.26,13.34,29.93,88.49,4.68,7.79,286.4,0.0
2002,11,13,16.59,1.08,24.88,9.57,38.8,88.64,3.2,5.6,29.4,0.0
2002,11,14,16.82,1.12,24.92,9.94,35.5,88.79,4.55,6.32,99.9,0.0
2002,11,15,17.09,2.48,23.9,11.84,39.03,88.86,6.0,7.71,101.2,0.0
2002,11,16,16.57,3.2,23.51,11.71,42.22,89.03,6.03,8.52,91.6,0.0
2002,11,17,14.6,-0.1,22.49,8.82,36.83,89.16,3.79,5.92,71.1,0.01
2002,11,18,12.89,-5.02,21.51,5.96,29.4,89.18,2.81,5.29,56.8,0.0
2002,11,19,13.42,-1.45,21.12,6.88,36.06,89.09,3.36,5.12,114.9,0.0
2002,11,20,14.58,-1.77,22.77,7.99,32.54,89.03,4.36,5.82,116.2,0.0
2002,11,21,15.6,0.25,23.44,9.12,35.93,89.05,4.08,5.82,126.8,0.0
2002,11,22,16.91,2.26,24.76,10.07,38.66,89.01,4.16,6.39,145.6,0.0
2002,11,23,17.01,0.69,24.9,10.45,34.43,88.88,4.99,7.68,153.0,0.0
2002,11,24,17.71,1.32,26.83,11.05,35.04,88.62,5.13,7.86,216.6,0.0
2002,11,25,12.64,2.57,19.23,7.51,52.9,88.69,5.26,7.16,330.1,0.0
2002,11,26,10.76,-0.25,18.55,4.62,50.23,88.89,2.47,3.85,13.0,0.0
2002,11,27,11.81,-0.99,21.02,3.94,45.55,88.91,3.64,4.97,138.3,0.0
2002,11,28,15.85,-1.87,26.98,8.29,33.4,88.74,4.85,8.94,180.5,0.0
2002,11,29,17.3,-1.12,25.57,10.22,30.04,88.7,6.72,10.28,166.0,0.31
2002,11,30,16.97,6.98,22.78,10.5,53.32,88.38,5.73,8.21,223.5,1.9
2002,12,1,12.17,2.2,19.41,6.82,54.92,88.56,3.42,4.74,357.4,0.0
2002,12,2,11.7,2.71,19.83,4.74,57.94,88.81,4.01,5.08,124.8,0.0
2002,12,3,13.61,5.46,20.92,8.94,59.51,88.83,4.97,7.33,156.7,0.0
2002,12,4,15.85,6.82,23.85,9.07,60.74,88.75,2.76,4.63,144.5,0.0
2002,12,5,16.1,6.97,24.3,8.04,56.97,88.71,3.44,5.59,132.0,0.0
2002,12,6,17.86,8.52,24.09,12.59,56.29,88.67,2.95,4.24,167.4,0.01
2002,12,7,17.54,2.02,25.14,10.35,42.69,88.58,2.87,5.03,208.1,0.0
2002,12,8,17.58,2.38,25.39,11.75,37.62,88.45,4.87,9.21,236.6,0.0
2002,12,9,18.47,11.54,25.01,12.83,67.84,88.41,7.61,12.8,242.6,0.23
2002,12,10,13.74,-1.22,20.37,8.41,40.93,88.67,4.75,7.13,292.9,0.31
2002,12,11,11.47,-1.46,19.05,5.89,42.4,88.85,2.89,4.93,8.0,0.0
2002,12,12,11.44,0.7,18.88,6.58,50.85,89.0,2.96,5.05,56.5,0.0
2002,12,13,9.71,-0.69,17.2,4.28,50.47,89.25,4.35,6.29,46.1,0.0
2002,12,14,7.84,-0.18,13.67,3.8,57.61,89.22,6.25,8.13,123.3,0.24
2002,12,15,12.35,7.65,19.68,6.48,75.18,88.85,4.69,7.97,179.6,0.0
2002,12,16,14.07,6.52,22.37,8.05,66.42,88.69,2.42,3.81,115.4,0.0
2002,12,17,11.02,3.75,19.2,5.34,68.63,88.63,3.57,7.56,331.0,0.04
2002,12,18,9.61,1.61,18.32,3.91,64.83,88.66,3.98,7.8,276.0,0.0
2002,12,19,10.54,0.37,18.4,5.28,52.88,88.61,2.69,4.73,180.9,0.0
2002,12,20,11.95,-0.8,21.54,4.31,47.42,88.14,6.62,9.77,231.6,0.0
2002,12,21,9.06,2.86,15.29,3.73,68.0,88.2,7.04,11.33,272.0,0.0
2002,12,22,5.6,-4.84,12.26,0.61,48.99,88.74,3.11,5.89,26.8,0.0
2002,12,23,5.87,-5.13,14.12,-1.27,46.44,88.76,3.88,5.52,133.6,0.0
2002,12,24,7.81,-4.46,17.36,2.77,44.13,88.41,6.11,9.95,240.2,0.0
2002,12,25,7.11,-6.46,15.2,0.61,41.04,88.78,2.3,3.93,304.6,0.0
2002,12,26,8.19,-6.17,16.54,0.75,36.86,88.83,3.51,5.29,146.7,0.0
2002,12,27,9.14,-4.73,17.69,2.15,38.38,88.62,4.45,7.95,152.0,0.0
2002,12,28,8.14,-1.17,16.46,2.21,56.02,88.89,4.22,5.61,303.6,0.0
2002,12,29,7.48,-3.84,16.01,0.51,49.02,89.42,3.75,4.62,91.4,0.0
2002,12,30,8.16,-2.14,15.42,0.62,52.65,89.14,7.08,9.94,146.1,0.0
2002,12,31,8.72,-0.47,14.53,3.3,54.11,88.72,6.77,9.73,298.1,0.0
2003,1,1,7.25,-3.36,16.23,0.44,53.38,89.05,3.18,4.83,53.4,0.0
2003,1,2,8.66,-2.97,17.84,1.27,47.44,88.81,5.16,7.4,174.0,0.0
2003,1,3,9.93,-0.75,18.08,3.29,50.26,88.6,5.01,7.08,284.3,0.0
2003,1,4,7.76,-0.65,15.43,1.58,59.45,88.88,3.88,5.89,310.5,0.0
2003,1,5,11.33,-3.01,20.23,2.9,43.06,89.06,2.18,3.19,259.3,0.0
2003,1,6,12.5,-6.49,23.62,4.59,28.58,89.33,4.34,5.95,175.7,0.0
2003,1,7,13.03,-8.22,23.4,5.72,23.58,89.38,5.17,7.36,171.2,0.0
2003,1,8,13.69,-10.06,23.29,8.11,19.08,89.09,5.48,9.46,194.0,0.0
2003,1,9,15.53,-9.47,23.26,8.54,16.86,88.93,1.79,3.85,111.7,0.0
2003,1,10,12.34,-7.82,22.28,5.04,25.34,89.15,4.36,6.38,126.6,0.0
2003,1,11,11.42,-5.9,20.8,4.72,32.52,89.28,5.36,8.7,137.3,0.0
2003,1,12,11.29,-7.35,21.23,3.95,29.72,89.26,5.33,7.95,154.3,0.0
2003,1,13,12.91,-7.86,24.17,5.25,24.14,89.04,4.99,7.71,188.7,0.0
2003,1,14,14.81,-5.95,25.67,7.39,25.25,88.86,4.71,6.28,245.6,0.0
2003,1,15,13.52,0.99,22.22,8.13,45.72,88.68,3.96,7.11,328.0,0.0
2003,1,16,7.17,-0.22,12.64,2.81,62.79,88.74,5.53,6.9,333.6,0.0
2003,1,17,4.41,-10.19,11.84,-0.36,41.05,88.96,4.36,6.73,348.9,0.0
2003,1,18,6.92,-12.09,15.66,0.27,23.75,88.89,2.32,4.52,295.4,0.0
2003,1,19,7.69,-4.39,13.98,1.75,43.04,88.77,3.47,6.49,3.8,0.0
2003,1,20,8.34,-3.03,13.71,4.1,45.72,88.44,5.73,8.61,158.5,0.01
2003,1,21,10.72,2.51,17.83,7.06,63.08,88.37,4.95,7.4,275.3,0.0
2003,1,22,11.22,0.02,19.34,3.09,48.22,88.45,3.83,7.18,191.5,0.01
2003,1,23,7.71,0.97,15.01,3.46,66.67,88.72,4.16,6.94,343.1,0.01
2003,1,24,7.78,-0.97,16.57,0.36,59.65,88.76,2.82,4.69,113.3,0.0
2003,1,25,8.76,-1.57,17.03,2.63,50.33,88.61,3.93,5.39,128.5,0.0
2003,1,26,11.33,-1.66,20.66,2.97,44.58,88.43,3.29,5.36,148.6,0.0
2003,1,27,14.08,1.78,25.01,4.69,51.03,88.16,6.15,9.47,208.6,0.0
2003,1,28,13.37,1.36,19.62,7.65,52.01,87.99,7.46,12.71,268.8,0.0
2003,1,29,9.77,-7.42,17.27,4.33,31.69,88.43,3.58,6.41,277.4,0.0
2003,1,30,9.34,-7.67,17.74,2.41,30.46,89.0,4.92,7.32,48.2,0.0
2003,1,31,10.52,-3.06,19.15,2.82,40.78,89.07,6.12,10.07,123.9,0.0
2003,2,1,14.18,-1.65,23.67,5.87,36.15,88.68,3.5,5.03,176.4,0.0
2003,2,2,15.33,-7.36,27.33,5.79,23.53,88.51,3.99,5.84,257.7,0.0
2003,2,3,15.0,-8.61,24.78,6.52,20.4,88.44,5.21,8.0,264.2,0.0
2003,2,4,10.7,-8.41,17.98,4.02,28.66,88.51,5.03,6.85,305.0,0.0
2003,2,5,8.26,-9.52,17.33,0.97,28.89,89.0,3.64,5.55,44.6,0.0
2003,2,6,9.02,-7.5,18.51,1.11,32.37,89.1,5.46,8.47,131.3,0.0
2003,2,7,12.81,-1.98,22.5,4.92,35.96,88.67,6.15,9.96,171.0,0.0
2003,2,8,13.52,-7.57,22.34,6.15,27.29,88.37,5.38,7.95,279.9,0.0
2003,2,9,10.35,-6.94,20.46,2.3,33.67,88.4,3.94,6.1,331.0,0.0
2003,2,10,10.69,-6.28,19.34,2.38,35.22,88.38,3.06,4.25,72.7,0.0
2003,2,11,13.26,-7.07,21.54,6.93,25.14,88.47,3.45,6.31,350.0,0.0
2003,2,12,11.85,-2.58,17.56,7.74,37.44,88.52,4.98,6.51,119.8,0.0
2003,2,13,15.32,2.57,23.33,9.17,43.31,88.14,6.61,11.2,246.7,0.0
2003,2,14,11.06,-9.28,21.13,2.35,26.54,88.26,3.45,5.08,298.0,0.0
2003,2,15,10.82,-7.63,20.56,4.13,29.63,88.38,3.37,6.93,323.7,0.0
2003,2,16,11.77,-5.71,20.74,3.38,31.39,88.63,3.72,6.57,344.3,0.0
2003,2,17,12.41,-3.14,21.77,4.93,36.95,88.86,2.96,5.25,14.8,0.0
2003,2,18,15.48,-5.24,25.39,8.23,24.86,88.43,5.34,8.56,194.9,0.0
2003,2,19,18.58,2.01,25.23,12.94,33.79,87.86,6.82,10.52,260.1,0.0
2003,2,20,13.47,-3.1,21.33,7.11,34.27,88.04,6.84,10.24,277.6,0.0
2003,2,21,12.34,-10.27,22.23,4.68,21.22,88.4,3.91,8.0,282.6,0.0
2003,2,22,11.45,-9.74,21.92,2.6,23.7,88.71,3.42,4.94,330.4,0.0
2003,2,23,12.94,-9.11,24.79,3.41,23.3,88.44,4.43,6.47,162.6,0.0
2003,2,24,14.07,-9.1,23.2,4.23,20.74,88.21,5.52,9.22,250.7,0.0
2003,2,25,9.39,-7.28,17.46,3.14,36.17,88.48,5.57,7.63,282.5,0.0
2003,2,26,6.93,-10.63,15.66,-0.99,28.15,88.59,4.91,6.99,312.3,0.0
2003,2,27,8.14,-12.22,18.21,-0.09,24.41,88.79,3.39,4.93,43.5,0.0
2003,2,28,9.71,-9.89,20.33,0.55,28.1,88.99,3.87,6.11,41.5,0.0
2003,3,1,10.16,-8.6,19.95,1.51,29.69,89.15,3.39,6.06,61.7,0.0
2003,3,2,10.71,-6.75,20.03,2.02,30.53,89.01,6.87,8.81,125.6,0.0
2003,3,3,15.98,2.28,26.63,7.03,41.76,88.5,8.43,13.07,195.1,0.0
2003,3,4,14.8,-5.88,25.16,5.68,28.82,88.57,3.99,5.95,313.6,0.0
2003,3,5,16.45,-3.04,28.12,6.23,28.66,88.42,4.96,7.93,199.4,0.0
2003,3,6,16.79,-7.94,25.61,9.31,18.05,88.36,5.99,11.23,238.0,0.0
2003,3,7,12.35,-3.96,19.85,5.81,34.61,88.65,5.32,7.81,311.7,0.0
2003,3,8,12.82,-4.0,21.32,4.27,33.27,88.8,5.57,8.38,87.9,0.0
2003,3,9,16.37,-0.85,23.65,11.73,31.45,88.45,4.94,8.27,159.0,0.0
2003,3,10,14.89,-8.1,24.76,5.71,23.56,88.4,4.16,6.41,293.1,0.0
2003,3,11,15.74,-9.73,25.81,8.72,18.62,88.24,4.3,7.45,235.5,0.0
2003,3,12,12.69,-3.77,20.29,6.79,34.15,88.07,8.81,12.92,268.6,0.0
2003,3,13,9.42,-4.98,16.11,4.2,37.56,88.62,5.62,8.22,302.6,0.0
2003,3,14,13.19,-8.01,22.52,5.71,24.26,88.97,2.08,3.81,123.7,0.0
2003,3,15,15.24,-7.37,23.93,5.38,22.08,88.76,5.77,8.71,140.0,0.0
2003,3,16,17.9,-3.32,26.1,11.45,23.75,88.13,6.96,11.62,243.9,0.0
2003,3,17,14.42,-4.32,22.8,6.77,31.21,88.34,4.14,5.46,322.8,0.0
2003,3,18,16.44,-10.06,27.61,5.9,18.43,88.22,5.84,9.78,228.5,0.0
2003,3,19,13.77,-6.46,22.16,8.13,27.27,88.21,6.65,9.11,276.4,0.0
2003,3,20,13.02,-5.51,21.95,4.02,31.54,88.29,4.59,7.67,281.8,0.0
2003,3,21,14.9,-4.43,24.07,5.62,28.9,88.23,5.03,8.61,276.9,0.0
2003,3,22,13.68,-4.08,21.48,6.9,31.17,88.3,5.1,8.55,299.6,0.0
2003,3,23,13.53,-8.38,23.3,5.33,25.22,88.43,3.05,5.0,314.8,0.0
2003,3,24,17.48,-9.53,29.06,6.77,16.84,88.23,4.68,7.35,230.2,0.0
2003,3,25,20.0,0.8,30.42,11.34,29.82,87.65,10.77,16.1,220.0,0.0
2003,3,26,11.86,-7.09,20.45,4.88,29.17,88.15,7.44,11.08,280.2,0.0
2003,3,27,12.67,-5.07,22.55,3.83,32.81,88.58,3.22,5.34,357.7,0.0
2003,3,28,15.02,-8.28,24.63,5.57,22.21,88.44,3.67,5.95,96.8,0.0
2003,3,29,15.35,-10.81,26.07,5.22,18.93,88.17,3.65,5.14,355.9,0.0
2003,3,30,16.84,-11.91,26.35,7.64,14.06,88.16,4.07,6.77,279.3,0.0
2003,3,31,17.59,-9.16,27.48,8.98,16.52,88.35,3.86,6.2,301.4,0.0
2003,4,1,17.86,-6.84,27.56,8.03,19.29,88.65,3.12,5.11,69.5,0.0
2003,4,2,20.75,-3.02,30.33,9.88,21.58,88.59,4.87,7.74,151.5,0.0
2003,4,3,25.9,1.72,34.12,17.16,20.91,88.64,3.16,6.45,202.1,0.0
2003,4,4,26.03,-3.32,36.69,16.57,15.98,88.52,4.7,8.06,231.4,0.0
2003,4,5,26.2,-4.48,36.42,17.4,15.86,88.4,3.91,5.21,296.7,0.0
2003,4,6,27.82,-4.05,36.31,19.5,12.32,88.2,3.7,6.17,202.0,0.0
2003,4,7,28.49,-0.33,36.94,20.12,16.33,88.35,4.61,6.78,187.7,0.0
2003,4,8,27.76,-2.69,36.66,19.24,15.93,88.56,7.86,11.62,177.7,0.0
2003,4,9,26.95,-4.67,36.42,17.4,12.68,88.52,4.7,6.95,240.8,0.0
2003,4,10,25.82,1.34,34.87,18.2,22.03,88.39,4.67,7.29,33.9,0.0
2003,4,11,22.28,1.06,29.89,15.85,25.71,88.48,5.53,7.86,50.2,0.0
2003,4,12,21.04,-1.86,28.2,15.53,22.04,88.24,6.39,8.91,101.4,0.0
2003,4,13,20.29,-1.79,28.82,11.45,25.9,87.89,3.29,5.56,42.3,0.0
2003,4,14,20.15,0.52,28.46,11.95,31.63,88.03,4.37,5.85,148.0,0.0
2003,4,15,19.31,-8.5,27.38,11.12,16.06,88.1,4.41,5.59,279.1,0.0
2003,4,16,18.68,-2.97,26.53,11.7,24.42,88.32,5.72,7.67,298.4,0.0
2003,4,17,19.26,-6.78,29.42,9.67,19.45,88.6,3.21,4.87,18.2,0.0
2003,4,18,21.04,-5.13,30.93,10.97,19.78,88.49,5.13,6.89,138.4,0.0
2003,4,19,24.19,8.39,30.48,17.7,37.03,88.24,5.44,8.71,241.9,0.0
2003,4,20,24.57,4.71,33.17,16.87,33.71,88.0,7.01,11.4,263.3,0.0
2003,4,21,18.95,-3.05,27.24,10.79,24.89,88.06,4.56,6.03,315.2,0.0
2003,4,22,19.13,-4.64,28.12,10.14,23.39,88.25,3.42,4.46,352.4,0.0
2003,4,23,21.18,-4.16,30.13,11.54,19.27,88.66,3.56,5.82,104.3,0.0
2003,4,24,23.77,-2.75,32.86,13.93,18.45,88.66,4.07,5.42,143.6,0.0
2003,4,25,26.36,2.83,34.73,16.42,22.38,88.37,6.7,11.33,217.3,0.01
2003,4,26,24.99,6.42,33.37,16.7,34.37,88.1,4.94,7.38,255.1,0.0
2003,4,27,19.36,-4.89,26.88,12.49,20.37,87.99,6.28,8.09,278.0,0.0
2003,4,28,15.91,-4.73,23.47,9.18,25.82,88.54,5.52,8.25,331.5,0.0
2003,4,29,18.91,-5.55,29.09,8.46,20.77,88.9,4.0,5.68,94.4,0.0
2003,4,30,21.63,-4.63,29.49,12.63,17.27,88.94,5.14,7.04,115.3,0.0
2003,5,1,24.93,-2.21,33.31,16.66,16.97,88.71,5.69,9.22,125.3,0.0
2003,5,2,24.02,0.0,33.27,16.71,22.36,88.6,6.09,8.92,77.0,0.0
2003,5,3,25.29,1.87,33.57,17.11,24.71,88.62,4.55,7.27,82.9,0.0
2003,5,4,25.72,5.36,33.18,18.93,28.81,88.54,2.65,6.39,69.3,0.01
2003,5,5,25.03,5.52,32.72,18.73,30.88,88.51,4.22,5.5,90.8,0.71
2003,5,6,26.92,6.16,35.48,17.61,32.06,88.33,3.28,5.23,156.6,0.0
2003,5,7,27.94,-1.09,35.76,20.25,16.88,88.17,4.84,9.31,280.8,0.0
2003,5,8,25.7,-5.71,34.84,17.24,12.34,88.25,5.05,10.35,38.6,0.0
2003,5,9,25.49,-3.19,33.38,17.58,15.35,88.41,6.59,10.36,97.2,0.0
2003,5,10,27.22,2.58,35.8,19.15,22.06,88.38,5.34,7.31,134.6,0.01
2003,5,11,27.67,2.3,36.61,18.82,23.45,88.43,5.37,6.97,171.1,0.0
2003,5,12,28.49,-5.53,38.09,18.41,10.48,88.33,4.32,7.04,291.1,0.0
2003,5,13,28.62,0.97,37.42,20.03,18.22,88.35,4.05,7.13,66.1,0.0
2003,5,14,27.04,10.15,34.52,20.47,38.49,88.4,5.03,9.01,163.9,0.01
2003,5,15,27.48,9.44,36.96,19.51,37.47,88.37,5.02,7.58,195.7,0.0
2003,5,16,27.19,9.71,36.29,20.03,37.18,88.49,4.45,6.21,177.3,0.0
2003,5,17,27.54,2.13,36.32,19.46,26.81,88.43,4.87,7.38,229.9,0.0
2003,5,18,25.84,-7.01,34.56,16.61,11.74,88.28,5.73,10.01,284.7,0.0
2003,5,19,26.62,-4.92,34.39,20.22,13.46,88.28,2.22,3.57,322.9,0.0
2003,5,20,27.47,-6.19,36.29,19.02,11.68,88.42,3.58,5.93,234.4,0.0
2003,5,21,27.43,-6.96,36.3,18.18,10.64,88.6,5.26,8.14,287.0,0.0
2003,5,22,26.73,-5.32,34.63,17.38,12.53,88.56,4.78,7.0,314.3,0.0
2003,5,23,26.56,-7.02,35.81,16.77,11.55,88.4,3.65,5.85,298.0,0.0
2003,5,24,27.06,-6.47,36.24,17.58,11.26,88.57,3.77,5.22,15.5,0.0
2003,5,25,28.83,-6.99,37.39,19.95,9.16,88.73,3.59,5.58,104.9,0.0
2003,5,26,28.71,-6.14,35.99,20.81,10.08,88.61,3.54,6.59,203.7,0.0
2003,5,27,28.71,1.21,36.47,20.73,17.56,88.25,5.01,8.85,287.2,0.0
2003,5,28,25.8,-5.36,33.99,17.51,13.69,88.24,4.68,8.23,319.1,0.0
2003,5,29,27.08,-1.27,34.8,17.14,16.44,88.43,3.89,6.86,323.3,0.0
2003,5,30,30.03,-4.2,39.2,20.97,11.38,88.3,5.93,8.63,206.8,0.0
2003,5,31,26.74,7.77,33.95,20.14,31.49,88.45,6.45,9.39,336.5,0.0
2003,6,1,27.52,7.47,34.81,21.69,29.9,88.49,4.72,7.64,271.6,0.0
2003,6,2,27.43,8.59,34.71,21.76,31.75,88.47,3.77,5.69,290.2,0.0
2003,6,3,29.38,7.23,36.68,21.63,26.59,88.36,3.41,6.38,66.4,0.0
2003,6,4,30.13,4.51,38.84,21.7,22.42,88.3,4.35,7.82,65.6,0.0
2003,6,5,31.04,0.85,39.88,21.68,16.76,88.26,3.62,5.73,2.6,0.0
2003,6,6,31.15,-0.93,40.02,21.7,13.78,88.12,4.02,5.78,26.6,0.0
2003,6,7,31.13,-3.52,39.87,21.66,11.24,88.09,4.77,8.07,277.1,0.0
2003,6,8,29.11,-1.91,37.65,20.51,13.79,88.22,5.41,6.9,296.2,0.0
2003,6,9,29.97,-5.21,38.66,20.79,10.79,88.24,4.46,7.41,282.8,0.0
2003,6,10,30.62,-7.62,40.64,21.11,7.87,88.13,4.4,7.6,287.8,0.0
2003,6,11,31.26,-7.97,40.82,22.7,7.16,87.99,3.92,6.76,312.4,0.0
2003,6,12,30.96,-9.36,40.67,21.14,6.7,87.91,3.89,5.35,256.8,0.0
2003,6,13,28.51,-3.41,37.16,19.77,13.55,87.91,6.04,7.32,290.1,0.0
2003,6,14,28.76,-1.82,37.83,19.44,15.33,87.98,3.53,4.99,313.9,0.0
2003,6,15,29.84,-3.13,38.92,20.3,12.8,87.92,3.37,6.14,310.9,0.0
2003,6,16,29.86,-2.02,38.62,20.22,13.53,87.89,3.79,5.14,343.5,0.0
2003,6,17,31.15,-2.14,40.01,21.58,12.85,87.99,2.99,4.78,10.6,0.0
2003,6,18,30.85,-1.64,39.49,21.81,13.37,88.07,3.45,6.64,14.2,0.0
2003,6,19,31.32,-4.05,40.49,21.76,10.75,88.01,4.34,6.59,325.7,0.0
2003,6,20,30.88,-4.99,39.61,23.27,9.94,87.9,3.89,7.76,309.1,0.0
2003,6,21,30.12,-4.27,39.28,20.87,11.52,87.9,3.25,5.29,322.3,0.0
2003,6,22,29.0,-1.64,36.93,20.44,14.75,88.04,4.92,6.22,343.9,0.0
2003,6,23,27.92,-0.75,35.6,20.18,16.05,88.16,5.33,6.87,333.6,0.0
2003,6,24,27.46,-0.21,35.53,19.22,17.79,88.11,5.22,6.6,351.0,0.0
2003,6,25,28.51,-3.76,36.8,20.21,12.92,88.07,4.71,7.14,1.6,0.0
2003,6,26,29.37,-6.52,37.34,20.9,9.19,88.0,4.72,7.24,342.3,0.0
2003,6,27,31.61,-2.64,39.66,23.68,11.03,87.97,2.55,4.11,295.2,0.0
2003,6,28,31.27,-2.42,39.43,22.06,11.87,88.04,3.51,5.55,353.3,0.0
2003,6,29,30.82,-1.23,38.79,22.1,13.19,88.0,4.38,6.17,337.2,0.0
2003,6,30,30.56,-1.45,38.59,21.92,13.36,87.77,4.33,6.05,322.8,0.0
2003,7,1,29.19,-0.26,37.19,21.18,15.96,87.67,5.07,7.23,280.5,0.0
2003,7,2,28.91,-0.85,37.02,19.67,15.88,88.01,3.11,5.77,290.9,0.0
2003,7,3,30.68,-2.75,39.03,21.61,12.12,88.28,3.63,4.72,17.2,0.0
2003,7,4,31.04,-2.38,39.12,22.07,12.07,88.13,3.86,5.68,9.1,0.0
2003,7,5,31.56,-2.43,39.71,22.68,11.59,87.97,4.1,5.73,351.1,0.0
2003,7,6,32.53,-2.16,40.51,24.55,11.18,87.99,3.34,4.79,351.0,0.0
2003,7,7,31.56,-2.15,39.93,22.4,11.93,87.85,3.9,4.78,332.5,0.0
2003,7,8,32.35,-1.17,40.53,23.21,12.49,87.72,2.88,5.64,48.3,0.0
2003,7,9,32.29,-1.87,41.13,22.97,11.94,87.88,3.91,7.65,313.9,0.0
2003,7,10,31.55,0.87,39.58,22.77,14.8,87.99,3.85,5.5,317.7,0.0
2003,7,11,32.31,1.09,40.56,23.41,14.39,87.89,3.84,6.95,13.1,0.0
2003,7,12,32.53,0.78,40.27,24.19,13.85,87.99,3.31,5.3,10.4,0.0
2003,7,13,32.21,-0.53,40.25,24.1,13.0,88.04,3.15,5.23,294.2,0.0
2003,7,14,31.89,-0.76,40.08,22.85,13.04,87.99,3.57,4.76,319.1,0.0
